env_step,buffer_size,mean_reward,done_rate,critic_loss,actor_loss,alpha,q_mean,wm_state_loss,wm_reward_loss,wm_done_loss,steps_per_second
12800,12800,0.1838712990283966,0.0,180.30548095703125,-28.183021545410156,0.8463826775550842,23.764606475830078,0.0007102576200850308,94.38261413574219,0.026185128837823868,39.72689094221835
13120,13120,0.18820515275001526,0.0,182.77825927734375,-28.464244842529297,0.8412803411483765,24.074609756469727,0.0007108188583515584,95.35269165039062,0.02446242794394493,40.0531054029533
13440,13440,0.17089471220970154,0.0,48.904022216796875,-29.641735076904297,0.8362102508544922,25.281753540039062,0.0006693997420370579,25.490360260009766,0.011642741039395332,40.34149580297908
13760,13760,0.9913151264190674,0.03125,134.71905517578125,-30.40886688232422,0.831171989440918,26.07508087158203,0.0007425079238601029,69.86249542236328,0.0192113034427166,40.68461717227722
14080,14080,0.27829188108444214,0.0,93.27991485595703,-31.12547492980957,0.8261659145355225,26.813941955566406,0.00072813022416085,48.44539260864258,0.01482616737484932,40.81036859100294
14400,14400,1.0064938068389893,0.03125,91.64703369140625,-31.773014068603516,0.8211915493011475,27.488882064819336,0.0006165687809698284,47.62098693847656,0.01714136451482773,40.874131230866055
14720,14720,0.19891104102134705,0.0,137.50045776367188,-32.67644500732422,0.8162477612495422,28.412641525268555,0.0007174963247962296,72.113525390625,0.02144252322614193,40.777780850452466
15040,15040,0.30821627378463745,0.0,90.50601196289062,-33.35894012451172,0.811335563659668,29.12409019470215,0.0006831943755969405,47.53080368041992,0.013971098698675632,40.743815260723025
15360,15360,0.18807068467140198,0.0,92.07157135009766,-34.16374969482422,0.8064540028572083,29.95186424255371,0.0007517821504734457,48.32834243774414,0.014105230569839478,40.86399770772859
15680,15680,0.24904865026474,0.0,92.22327423095703,-34.882179260253906,0.8016031384468079,30.7021484375,0.0006645035464316607,48.198326110839844,0.015057802200317383,40.998567689584156
16000,16000,0.3275359272956848,0.0,90.73274230957031,-35.85052490234375,0.7967820167541504,31.690284729003906,0.0007497033220715821,48.13541030883789,0.013751910999417305,40.81363352629715
16320,16320,0.15104153752326965,0.0,45.66516876220703,-36.56455612182617,0.791991114616394,32.43430709838867,0.000729799154214561,24.937240600585938,0.009832390584051609,40.824614706335176
16640,16640,0.21400730311870575,0.0,136.6182861328125,-37.38800048828125,0.7872300148010254,33.275665283203125,0.0007080885116010904,71.92137908935547,0.01988029293715954,40.9501209225817
16960,16960,0.330910861492157,0.0,136.95095825195312,-37.98905944824219,0.782497763633728,33.90764617919922,0.0008208173676393926,71.82827758789062,0.01797042042016983,41.062593978472506
17280,17280,0.19657182693481445,0.0,90.78300476074219,-38.922821044921875,0.777795135974884,34.864540100097656,0.0006517520523630083,48.1243896484375,0.014837531372904778,41.31609002036314
17600,17600,0.24259018898010254,0.0,129.8441162109375,-39.534889221191406,0.7731216549873352,35.50123977661133,0.0007774769910611212,71.78762817382812,0.020885687321424484,41.64840096581572
17920,17920,0.23213474452495575,0.0,134.98587036132812,-40.13166809082031,0.7684771418571472,36.11432647705078,0.0006524460040964186,71.51010131835938,0.02113541215658188,41.891724057205764
18240,18240,0.205871120095253,0.0,50.22643280029297,-40.8729133605957,0.7638602256774902,36.88700866699219,0.000675452989526093,25.123497009277344,0.010727223008871078,42.08524611323329
18560,18560,1.0122475624084473,0.03125,133.98728942871094,-41.479793548583984,0.7592720985412598,37.51829147338867,0.0007026606472209096,69.58053588867188,0.017513766884803772,42.177152904440284
18880,18880,1.0366768836975098,0.03125,3.018098831176758,-42.35957717895508,0.7547125220298767,38.425811767578125,0.0007442889618687332,2.387939929962158,0.006105376873165369,42.257829311984416
19200,19200,0.16291660070419312,0.0,180.2879638671875,-42.836639404296875,0.750181257724762,38.91783142089844,0.0007632701308466494,93.49385070800781,0.021580394357442856,42.186226231587305
19520,19520,0.14608348906040192,0.0,87.08841705322266,-43.519012451171875,0.74567711353302,39.626312255859375,0.0006396519020199776,48.307334899902344,0.014204056933522224,41.42890575023912
19840,19840,0.17676885426044464,0.0,3.2210886478424072,-44.43144607543945,0.7412007451057434,40.55923080444336,0.0006810620543546975,1.7605501413345337,0.004802255891263485,41.310569635107036
20160,20160,0.20878946781158447,0.0,125.72451782226562,-44.864219665527344,0.736751914024353,41.022216796875,0.0006321992841549218,69.40553283691406,0.018270689994096756,41.331657346013365
20480,20480,0.1584535837173462,0.0,137.66754150390625,-45.687225341796875,0.7323299050331116,41.866092681884766,0.0007103125099092722,71.14131164550781,0.01637715846300125,41.11277603622766
20800,20800,0.44213247299194336,0.0,4.143003463745117,-46.70014572143555,0.7279344201087952,42.90260314941406,0.0007224871660582721,2.2048234939575195,0.0035765445791184902,40.75384284329289
21120,21120,0.15841929614543915,0.0,134.24057006835938,-47.27101135253906,0.723565936088562,43.49061584472656,0.0007171121542342007,71.289306640625,0.023223266005516052,40.48910476904722
21440,21440,0.13308703899383545,0.0,130.23007202148438,-47.796630859375,0.7192237973213196,44.04018020629883,0.0007533341413363814,69.07585144042969,0.016509588807821274,40.54498651284661
21760,21760,0.16101796925067902,0.0,127.38333129882812,-48.5843505859375,0.7149084806442261,44.849952697753906,0.000627003435511142,70.04656982421875,0.018004199489951134,40.75239238748891
22080,22080,0.17985793948173523,0.0,45.096866607666016,-49.07635498046875,0.7106198072433472,45.36756896972656,0.0006587425014004111,25.284791946411133,0.009869149886071682,40.9760681746382
22400,22400,0.19788315892219543,0.0,2.4324913024902344,-49.96141052246094,0.7063573002815247,46.2723503112793,0.0007191821932792664,2.4047625064849854,0.004273081198334694,40.89532052549939
22720,22720,0.26332154870033264,0.0,50.06296157836914,-50.92052459716797,0.7021206617355347,47.25868225097656,0.000610535847954452,25.61690330505371,0.00904498528689146,40.20086297486925
23040,23040,0.23036566376686096,0.0,164.90679931640625,-51.29607391357422,0.6979098916053772,47.64971160888672,0.0006846610340289772,93.61128997802734,0.025090988725423813,39.74219903061742
23360,23360,0.26230084896087646,0.0,175.80958557128906,-51.50623321533203,0.6937249302864075,47.8801155090332,0.0006851390353403986,96.08206176757812,0.03249925374984741,39.689757190368255
23680,23680,0.2181306779384613,0.0,234.10621643066406,-52.48905563354492,0.6895654201507568,48.88691329956055,0.000709333224222064,118.57424926757812,0.03203900158405304,39.670504917674755
24000,24000,1.2132909297943115,0.03125,218.8513946533203,-53.310707092285156,0.6854307651519775,49.742576599121094,0.0006835550884716213,117.31129455566406,0.03419633209705353,39.481789868095625
24320,24320,0.35840845108032227,0.0,268.93963623046875,-53.6449089050293,0.6813218593597412,50.08848571777344,0.0006981357582844794,143.10586547851562,0.04004478082060814,39.3070966044395
24640,24640,0.3805740177631378,0.0,169.89944458007812,-54.41053009033203,0.677238941192627,50.88391876220703,0.0007361974567174911,93.39109802246094,0.028355136513710022,39.38249479409563
24960,24960,0.18825286626815796,0.0,125.22045135498047,-55.234127044677734,0.6731809377670288,51.720890045166016,0.0007141705136746168,72.20426940917969,0.0202129315584898,39.41729937843792
25280,25280,0.33469831943511963,0.0,141.793212890625,-55.598365783691406,0.6691473126411438,52.11125183105469,0.000657907803542912,71.91828918457031,0.0215919129550457,39.424977023483
25600,25600,0.20124933123588562,0.0,205.0182647705078,-56.34516906738281,0.6651374101638794,52.879547119140625,0.0007307354244403541,116.0512924194336,0.03514548018574715,39.41075034971321
25920,25920,0.2070748656988144,0.0,180.18362426757812,-57.05308532714844,0.6611513495445251,53.60589599609375,0.0007704212330281734,94.83793640136719,0.027523444965481758,39.43373206157293
26240,26240,0.37576714158058167,0.0,127.88056945800781,-57.346885681152344,0.6571900248527527,53.92029571533203,0.0007374410051852465,69.36873626708984,0.019018687307834625,39.63538046907797
26560,26560,0.1839330792427063,0.0,234.52687072753906,-58.26912307739258,0.6532525420188904,54.86582946777344,0.0007757327402941883,120.02942657470703,0.032948125153779984,39.773262371477266
26880,26880,0.1861552894115448,0.0,140.0989990234375,-58.719722747802734,0.6493390202522278,55.336551666259766,0.0006735603092238307,72.06727600097656,0.02058950439095497,39.91734645522482
27200,27200,0.3100263774394989,0.0,82.80673217773438,-59.18354034423828,0.6454503536224365,55.82171630859375,0.000628627254627645,49.63043212890625,0.025015752762556076,40.01806202959398
27520,27520,0.3100324869155884,0.0,90.05430603027344,-59.84224319458008,0.6415855884552002,56.49942398071289,0.0006646554684266448,48.36207962036133,0.01601812057197094,40.1049577831177
27840,27840,0.3141869902610779,0.0,77.76410675048828,-60.57968521118164,0.6377434134483337,57.253326416015625,0.0006532551487907767,48.049930572509766,0.015596686862409115,40.13734305281919
28160,28160,0.3365020751953125,0.0,74.56275939941406,-61.36204147338867,0.6339237093925476,58.05772018432617,0.0007043907535262406,46.033531188964844,0.014182455837726593,40.269134798547285
28480,28480,0.3097701072692871,0.0,48.72651672363281,-61.718963623046875,0.6301265954971313,58.432952880859375,0.0006722197867929935,24.89539337158203,0.010374505072832108,40.38389713380649
28800,28800,0.1686563640832901,0.0,135.55136108398438,-62.12035369873047,0.6263521313667297,58.85842514038086,0.0007222379208542407,70.50829315185547,0.020247122272849083,40.55145468726639
29120,29120,0.3276846706867218,0.0,77.79161834716797,-62.873836517333984,0.622601330280304,59.62443161010742,0.0007637400412932038,48.35314178466797,0.015555603429675102,40.705075698295516
29440,29440,0.6422969102859497,0.0,186.20199584960938,-62.990882873535156,0.6188737750053406,59.76679992675781,0.0006590058910660446,94.36792755126953,0.02517913654446602,40.89331472202399
29760,29760,1.0246931314468384,0.03125,179.79629516601562,-63.580326080322266,0.6151692867279053,60.379093170166016,0.0006356871454045177,92.63569641113281,0.019730083644390106,41.035282320604914
30080,30080,1.0265222787857056,0.03125,84.16567993164062,-64.20185852050781,0.6114873290061951,61.022220611572266,0.0008072995697148144,47.625823974609375,0.013220490887761116,41.133473178236045
30400,30400,0.4055359959602356,0.0,142.69454956054688,-65.16179656982422,0.6078264713287354,61.99435043334961,0.0006680422811768949,71.74513244628906,0.01977054961025715,41.167295192805405
30720,30720,0.27963787317276,0.0,231.91571044921875,-65.1964340209961,0.6041880249977112,62.048118591308594,0.000643434002995491,116.1517333984375,0.027346525341272354,41.28117012010245
31040,31040,0.14666131138801575,0.0,115.42731475830078,-65.73645782470703,0.6005721688270569,62.612056732177734,0.0007046648534014821,71.16691589355469,0.022980447858572006,41.35720396495761
31360,31360,0.10006685554981232,0.0,220.10342407226562,-66.5545654296875,0.5969775319099426,63.44795608520508,0.0006968414527364075,118.03142547607422,0.03159288316965103,41.414287436126294
31680,31680,0.15723782777786255,0.0,38.330509185791016,-67.3426742553711,0.5934054255485535,64.26304626464844,0.0006261233938857913,23.896432876586914,0.008627822622656822,41.56229681810548
32000,32000,0.14653635025024414,0.0,259.06134033203125,-67.91458129882812,0.5898563861846924,64.8509521484375,0.0007046182872727513,143.08712768554688,0.04079698026180267,41.667741800420956
32320,32320,0.4354626536369324,0.0,117.62727355957031,-67.77327728271484,0.5863288044929504,64.72825622558594,0.0006189026171341538,70.17820739746094,0.019128957763314247,41.78184688170258
32640,32640,1.0029743909835815,0.03125,87.2943344116211,-68.7153091430664,0.5828219056129456,65.68661499023438,0.0007009896798990667,47.31370544433594,0.013798370026051998,41.88726992144122
32960,32960,0.31098607182502747,0.0,173.90960693359375,-68.99542236328125,0.5793355703353882,65.98225402832031,0.0007784032495692372,91.72311401367188,0.020668160170316696,41.975645421689016
33280,33280,0.14359429478645325,0.0,53.72235870361328,-69.75366973876953,0.5758696794509888,66.7618408203125,0.0005445362767204642,25.060205459594727,0.008627242408692837,42.070623466681376
33600,33600,0.377366840839386,0.0,3.2092087268829346,-70.177978515625,0.5724261403083801,67.2084732055664,0.0006116273580119014,1.3009133338928223,0.003202002262696624,42.17865962472894
33920,33920,0.1977887749671936,0.0,258.78179931640625,-70.16442108154297,0.5690024495124817,67.20848846435547,0.0006254050531424582,142.06973266601562,0.03994177654385567,42.226333830804954
34240,34240,0.36882442235946655,0.0,49.29867935180664,-71.09298706054688,0.5655996203422546,68.15706634521484,0.0007450367556884885,25.572425842285156,0.009177078492939472,42.38771245952854
34560,34560,0.24181663990020752,0.0,120.7677001953125,-71.63325500488281,0.5622172951698303,68.70851135253906,0.0007080123759806156,69.69658660888672,0.019186582416296005,42.48687547296704
34880,34880,0.37501341104507446,0.0,170.7063751220703,-72.1578598022461,0.5588542222976685,69.25584411621094,0.0006573300343006849,94.82894897460938,0.026248358190059662,42.54541990730702
35200,35200,0.17952415347099304,0.0,184.21548461914062,-72.61741638183594,0.5555117726325989,69.72784423828125,0.0007061056094244123,94.03050231933594,0.023296019062399864,42.62945108296149
35520,35520,0.19840621948242188,0.0,3.3087525367736816,-73.078369140625,0.5521896481513977,70.21939086914062,0.0006334995268844068,1.9489843845367432,0.0040387120097875595,42.69544420273799
35840,35840,0.1446399688720703,0.0,86.2560043334961,-73.97470092773438,0.5488907098770142,71.13468933105469,0.0007133094477467239,48.92536544799805,0.014560472220182419,42.76531508156805
36160,36160,0.3468831777572632,0.0,141.2940673828125,-74.24029541015625,0.5456124544143677,71.40768432617188,0.0007486758404411376,72.48189544677734,0.021204648539423943,42.91076888462029
36480,36480,0.1842917948961258,0.0,149.26953125,-74.83096313476562,0.5423533320426941,72.02799987792969,0.0006780048715882003,72.87146759033203,0.028683844953775406,43.036841795462166
36800,36800,0.3187699317932129,0.0,129.56549072265625,-74.67671203613281,0.5391134023666382,71.87693786621094,0.0006897154962643981,68.65826416015625,0.01632879115641117,43.17384276307507
37120,37120,0.22768698632717133,0.0,89.42749786376953,-75.1982421875,0.5358937382698059,72.43301391601562,0.0005910269683226943,47.59893798828125,0.014728901907801628,43.30225561808722
37440,37440,0.5084722638130188,0.0,124.80671691894531,-75.68807983398438,0.5326955914497375,72.92822265625,0.0006883085006847978,71.048095703125,0.02188715524971485,43.40155890015889
37760,37760,0.2075028270483017,0.0,183.46969604492188,-76.68777465820312,0.5295144319534302,73.94332885742188,0.0005813257303088903,94.6448974609375,0.027965009212493896,43.48097543535719
38080,38080,0.26049163937568665,0.0,123.49591064453125,-76.83114624023438,0.5263501405715942,74.10116577148438,0.0005848824512213469,70.40409851074219,0.022195296362042427,43.35555516176044
38400,38400,0.14200380444526672,0.0,79.4603271484375,-76.79228973388672,0.5232042074203491,74.08583068847656,0.0006513715488836169,45.38232421875,0.01026800088584423,43.21183573110567
38720,38720,0.30150383710861206,0.0,45.186607360839844,-78.03124237060547,0.5200803279876709,75.35205078125,0.0006414884701371193,25.496789932250977,0.011749597266316414,43.11782715673938
39040,39040,0.34210383892059326,0.0,171.11753845214844,-78.75321197509766,0.5169788599014282,76.08393859863281,0.0006662702653557062,94.58476257324219,0.02654094435274601,43.16760061642271
39360,39360,0.26736390590667725,0.0,104.78707122802734,-78.6728286743164,0.5138950943946838,76.01410675048828,0.0006359497783705592,48.7289924621582,0.015519285574555397,43.1528437842959
39680,39680,1.1329025030136108,0.03125,144.01788330078125,-79.20149230957031,0.5108276009559631,76.5711441040039,0.0006324423593468964,71.32793426513672,0.02467385120689869,43.158924943011776
40000,40000,0.21418124437332153,0.0,50.358177185058594,-79.95486450195312,0.507780134677887,77.33158874511719,0.0005295853479765356,25.23707389831543,0.010198036208748817,43.224412716162746
40320,40320,1.1699142456054688,0.03125,235.29263305664062,-79.85433959960938,0.5047502517700195,77.23899841308594,0.0006913657998666167,117.67302703857422,0.030685625970363617,43.24429435207643
40640,40640,0.30849024653434753,0.0,185.48272705078125,-81.12095642089844,0.5017353892326355,78.51687622070312,0.0006361632258631289,95.38597869873047,0.026946062222123146,43.26555195480411
40960,40960,0.1831866204738617,0.0,241.36578369140625,-80.60824584960938,0.49873948097229004,78.03001403808594,0.0007033891743049026,118.2601318359375,0.03229246661067009,43.34830677326316
41280,41280,0.23819738626480103,0.0,45.306175231933594,-81.28903198242188,0.4957606792449951,78.7205810546875,0.000621636223513633,25.801549911499023,0.009064278565347195,43.44965727062139
41600,41600,0.21951542794704437,0.0,127.98085021972656,-81.5495834350586,0.49279946088790894,79.00141143798828,0.000642870320007205,71.73023223876953,0.022846270352602005,43.51458563094529
41920,41920,0.2553867697715759,0.0,117.93319702148438,-82.40037536621094,0.48985663056373596,79.87371826171875,0.0006467821658588946,70.06136322021484,0.02018004097044468,43.63707870232002
42240,42240,0.3440503776073456,0.0,34.9209098815918,-82.61975860595703,0.4869326949119568,80.114501953125,0.0007109721191227436,22.478755950927734,0.0034787734039127827,43.679280139775564
42560,42560,0.20776982605457306,0.0,50.65359878540039,-83.47274780273438,0.48402854800224304,80.97855377197266,0.0006413244409486651,25.245288848876953,0.009126518853008747,43.77746065855967
42880,42880,0.19562046229839325,0.0,180.218017578125,-83.20734405517578,0.4811404049396515,80.72579193115234,0.0006323335692286491,95.94249725341797,0.026905808597803116,43.85450199072373
43200,43200,0.3863885998725891,0.0,156.47848510742188,-83.69418334960938,0.478268563747406,81.23283386230469,0.0006574311992153525,72.85649108886719,0.01934654638171196,43.97984005704329
43520,43520,0.3739818334579468,0.0,148.27072143554688,-84.51622009277344,0.47541487216949463,82.05848693847656,0.0006641712971031666,71.57290649414062,0.01966090314090252,44.08563690760226
43840,43840,0.25472313165664673,0.0,174.64015197753906,-83.63549041748047,0.472576767206192,81.20217895507812,0.0006982566555961967,94.30217742919922,0.02351989783346653,44.18253150765148
44160,44160,0.2916492819786072,0.0,154.33055114746094,-84.55455017089844,0.46975579857826233,82.1303482055664,0.0006636875914409757,72.16122436523438,0.02006954699754715,44.31776842452843
44480,44480,0.2826271951198578,0.0,39.17293167114258,-84.6100082397461,0.46695074439048767,82.19792938232422,0.0006901573506183922,24.518075942993164,0.006504854187369347,44.430760769109924
44800,44800,0.4103878140449524,0.0,57.165733337402344,-85.90424346923828,0.46416419744491577,83.51187133789062,0.0006668384303338826,25.96758270263672,0.00930432416498661,44.545432234358394
45120,45120,0.49770763516426086,0.0,51.46343994140625,-86.74374389648438,0.46139663457870483,84.36773681640625,0.0006614304729737341,25.341236114501953,0.012039203196763992,44.65716985884959
45440,45440,0.4740576446056366,0.0,102.64703369140625,-86.23674011230469,0.45864641666412354,83.87992858886719,0.0005331411375664175,47.89488983154297,0.014757983386516571,44.69904102071777
45760,45760,0.15972338616847992,0.0,75.51589965820312,-86.45454406738281,0.4559125304222107,84.10684967041016,0.0006428903434425592,45.77695083618164,0.012107345275580883,44.6820228849225
46080,46080,0.2141333967447281,0.0,228.140869140625,-86.88709259033203,0.4531932473182678,84.55175018310547,0.0007165460265241563,117.41434478759766,0.027431484311819077,44.72304617358424
46400,46400,0.3343946635723114,0.0,124.28495788574219,-87.49482727050781,0.45049116015434265,85.17926788330078,0.0006735550705343485,71.01547241210938,0.0172811821103096,44.73319939825314
46720,46720,0.17413559556007385,0.0,327.90655517578125,-87.685791015625,0.44780561327934265,85.390380859375,0.0007075289613567293,165.24575805664062,0.04308820143342018,44.78561162217204
47040,47040,0.35810422897338867,0.0,99.04684448242188,-88.62326049804688,0.44513899087905884,86.3401870727539,0.0007064123055897653,48.83914566040039,0.014603078365325928,44.87186434588382
47360,47360,1.2659404277801514,0.03125,232.35369873046875,-88.19808959960938,0.44248923659324646,85.93809509277344,0.0006382435676641762,117.54667663574219,0.032162655144929886,44.93355764768729
47680,47680,0.21887025237083435,0.0,156.58140563964844,-88.4339599609375,0.439857542514801,86.17731475830078,0.0006333400378935039,71.47543334960938,0.020442213863134384,44.95226807952867
48000,48000,0.22712229192256927,0.0,145.46389770507812,-89.58816528320312,0.43723633885383606,87.3443374633789,0.0006132464041002095,71.68820190429688,0.02104910835623741,45.02521912689922
48320,48320,0.5564514398574829,0.0,231.18502807617188,-89.391845703125,0.43463459610939026,87.19066619873047,0.0007882934296503663,121.3548583984375,0.0457921139895916,45.116767677734174
48640,48640,0.25852715969085693,0.0,283.4983215332031,-89.95841979980469,0.4320560395717621,87.75141906738281,0.0006616347236558795,140.02865600585938,0.03014248237013817,45.143147843328315
48960,48960,0.23646248877048492,0.0,194.12957763671875,-90.2130126953125,0.4294876456260681,88.021240234375,0.0006335497600957751,95.14520263671875,0.025823691859841347,45.18136844651839
49280,49280,0.2208610624074936,0.0,159.59817504882812,-90.23979187011719,0.4269319176673889,88.0579833984375,0.0006600889028050005,72.13519287109375,0.020919330418109894,45.188901834428954
49600,49600,1.0698461532592773,0.03125,225.072265625,-90.82210540771484,0.42439284920692444,88.66095733642578,0.0005758229526691139,119.01575469970703,0.032553113996982574,45.14193432231666
49920,49920,0.2090398073196411,0.0,170.09083557128906,-91.28661346435547,0.4218732416629791,89.13995361328125,0.0006815030355937779,73.68659210205078,0.02175961621105671,45.15418017819433
50240,50240,0.1594284623861313,0.0,96.22673034667969,-91.3623046875,0.4193701148033142,89.23001098632812,0.0005558255361393094,46.695762634277344,0.014901934191584587,45.10880560405917
50560,50560,0.13783182203769684,0.0,92.1177978515625,-92.69384765625,0.41688117384910583,90.57740783691406,0.0005516717210412025,48.00144958496094,0.01412520743906498,45.17155279880629
50880,50880,0.13978567719459534,0.0,275.6644287109375,-92.50382995605469,0.41440296173095703,90.38774108886719,0.0006644848617725074,119.02527618408203,0.031912729144096375,45.24651045039208
51200,51200,0.1760164052248001,0.0,107.53240966796875,-92.40949249267578,0.41193631291389465,90.31010437011719,0.0006668838323093951,49.24325180053711,0.015069830231368542,45.38080034546094
51520,51520,0.13920541107654572,0.0,211.01174926757812,-92.52376556396484,0.4094878137111664,90.43643188476562,0.0005919228424318135,95.19084167480469,0.04424358531832695,45.499571860526046
