generation,population,episodes_seen,best_fitness,generation_best_fitness,generation_mean_fitness,sigma,probe_yellow_win_rate,probe_blue_win_rate,probe_draw_rate,probe_mean_elapsed_s,probe_mean_robot_contacts,probe_mean_obstacle_contacts,probe_mean_yellow_alive,probe_mean_blue_alive
45,16,4416,148.46489213176312,103.40195401695955,23.779065226553406,0.29841647406522664,0.4,0.6,0.0,24.720000000000002,0.0,0.0,10.0,10.0
46,16,4512,148.46489213176312,88.59952688172042,34.9293618040498,0.2948354763764439,0.2,0.6,0.2,24.800000000000004,0.0,0.0,10.0,10.0
47,16,4608,148.46489213176312,102.85707831682329,35.00815442848454,0.29129745065992657,0.4,0.5,0.1,24.840000000000003,0.0,0.0,10.0,10.0
48,16,4704,148.46489213176312,66.40685690141079,24.976433021099886,0.28780188125200745,0.6,0.4,0.0,24.78,0.0,0.0,10.0,10.0
49,16,4800,148.46489213176312,80.33051697032495,21.463114791093055,0.2843482586769834,0.2,0.5,0.3,24.800000000000004,0.0,0.0,10.0,10.0
50,16,4896,148.46489213176312,80.75060112647209,28.628015412442394,0.2809360795728596,0.4,0.4,0.2,24.76,0.0,0.0,10.0,10.0
51,16,4992,148.46489213176312,82.15042976617171,29.78583262805354,0.2775648466179853,0.6,0.4,0.0,24.720000000000002,0.0,0.0,10.0,10.0
52,16,5088,148.46489213176312,89.85075132275132,19.190351427209286,0.27423406845856946,0.5,0.4,0.1,24.800000000000004,0.0,0.0,10.0,10.0
53,16,5184,148.46489213176312,75.66406349206349,24.77229234980334,0.2709432596370666,0.2,0.6,0.2,24.82,0.0,0.0,10.0,10.0
54,16,5280,148.46489213176312,87.7737873115323,34.22205027489699,0.2676919405214218,0.5,0.4,0.1,24.720000000000002,0.0,0.0,10.0,10.0
55,16,5376,148.46489213176312,80.36358218764319,24.949466183256575,0.26447963723516477,0.7,0.3,0.0,24.860000000000003,0.0,0.0,10.0,10.0
56,16,5472,148.46489213176312,110.88688324443315,35.921946849576656,0.2613058815883428,0.3,0.5,0.2,24.740000000000002,0.0,0.0,10.0,10.0
57,16,5568,148.46489213176312,105.30387096774194,53.554873277593686,0.25817021100928267,0.7,0.3,0.0,24.660000000000004,0.0,0.0,10.0,10.0
58,16,5664,148.46489213176312,94.76705460473353,36.19436635705705,0.2550721684771713,0.3,0.6,0.1,24.840000000000003,0.0,0.0,10.0,10.0
59,16,5760,148.46489213176312,92.32180611025774,26.421812230616574,0.25201130245544523,0.4,0.6,0.0,24.840000000000003,0.0,0.0,10.0,10.0
60,16,5856,148.46489213176312,82.1436789433579,30.55297141498382,0.24898716682597988,0.5,0.4,0.1,24.78,0.0,0.0,10.0,10.0
61,16,5952,148.46489213176312,102.56709643283837,46.64791720723497,0.2459993208240681,0.3,0.3,0.4,24.860000000000003,0.0,0.0,10.0,10.0
62,16,6048,148.46489213176312,89.56055879842977,11.207690901882856,0.2430473289741793,0.2,0.6,0.2,24.84,0.0,0.0,10.0,10.0
63,16,6144,148.46489213176312,87.73395817189517,35.31711861876425,0.24013076102648914,0.4,0.4,0.2,24.8,0.0,0.0,10.0,10.0
64,16,6240,148.46489213176312,96.98387096774195,41.400478155725324,0.23724919189417126,0.2,0.7,0.1,24.759999999999998,0.0,0.0,10.0,10.0
65,16,6336,148.46489213176312,100.76036677404572,35.75885788715111,0.2344022015914412,0.2,0.6,0.2,24.78,0.0,0.0,10.0,10.0
66,16,6432,148.46489213176312,104.37642976617171,57.4750348058468,0.2315893751723439,0.5,0.4,0.1,24.84,0.0,0.0,10.0,10.0
67,16,6528,148.46489213176312,104.40318363699163,35.70885170912613,0.22881030267027577,0.7,0.3,0.0,24.880000000000003,0.0,0.0,10.0,10.0
68,16,6624,148.46489213176312,103.40851612903226,29.93216793438303,0.22606457903823246,0.3,0.4,0.3,24.82,0.0,0.0,10.0,10.0
69,16,6720,148.46489213176312,96.06316247297046,30.642333077438018,0.22335180408977368,0.6,0.3,0.1,24.84,0.0,0.0,10.0,10.0
70,16,6816,148.46489213176312,89.53903157535416,19.09532120002904,0.2206715824406964,0.2,0.5,0.3,24.84,0.0,0.0,10.0,10.0
71,16,6912,148.46489213176312,102.53621471240827,38.49558170212619,0.21802352345140805,0.3,0.6,0.1,24.9,0.0,0.0,10.0,10.0
72,16,7008,148.46489213176312,96.01582498470147,24.69132462902649,0.21540724116999116,0.0,0.6,0.4,24.82,0.0,0.0,10.0,10.0
73,16,7104,148.46489213176312,86.80634374466632,28.13870577668395,0.21282235427595125,0.2,0.7,0.1,24.78,0.0,0.0,10.0,10.0
74,16,7200,148.46489213176312,88.646835978836,32.271168096807614,0.21026848602463982,0.3,0.4,0.3,24.880000000000003,0.0,0.0,10.0,10.0
75,16,7296,148.46489213176312,97.91380542754736,40.520614757638064,0.20774526419234415,0.7,0.2,0.1,24.880000000000003,0.0,0.0,10.0,10.0
76,16,7392,148.46489213176312,95.08909643283836,22.320605908692947,0.20525232102203603,0.6,0.3,0.1,24.860000000000003,0.0,0.0,10.0,10.0
77,16,7488,148.46489213176312,88.61576309950505,34.08386738738399,0.2027892931697716,0.1,0.4,0.5,24.800000000000004,0.0,0.0,10.0,10.0
78,16,7584,148.46489213176312,104.4001484066393,37.42369366679151,0.20035582165173432,0.5,0.3,0.2,24.86,0.0,0.0,10.0,10.0
79,16,7680,148.46489213176312,61.45984775558969,17.54536017287501,0.1979515517919135,0.4,0.6,0.0,24.759999999999998,0.0,0.0,10.0,10.0
80,16,7776,148.46489213176312,90.81030073391365,33.52683292565856,0.19557613317041056,0.5,0.3,0.2,24.840000000000003,0.0,0.0,10.0,10.0
81,16,7872,148.46489213176312,86.81012724261815,46.824446637300746,0.19322921957236563,0.3,0.4,0.3,24.840000000000003,0.0,0.0,10.0,10.0
82,16,7968,148.46489213176312,93.56337566137567,37.44094949885153,0.19091046893749725,0.4,0.3,0.3,24.9,0.0,0.0,10.0,10.0
83,16,8064,148.46489213176312,90.45277351083803,40.05826472762754,0.18861954331024727,0.5,0.4,0.1,24.800000000000004,0.0,0.0,10.0,10.0
84,16,8160,148.46489213176312,86.15006120248607,30.8348900622832,0.1863561087905243,0.5,0.2,0.3,24.84,0.0,0.0,10.0,10.0
85,16,8256,148.46489213176312,83.97681720430108,39.95574783895708,0.18411983548503802,0.4,0.1,0.5,24.84,0.0,0.0,10.0,10.0
86,16,8352,148.46489213176312,88.62997186733772,25.331969683899082,0.18191039745921755,0.5,0.3,0.2,24.919999999999998,0.0,0.0,10.0,10.0
87,16,8448,148.46489213176312,93.5802113987653,41.21039152841285,0.17972747268970693,0.4,0.6,0.0,24.68,0.0,0.0,10.0,10.0
88,16,8544,148.46489213176312,93.16528735029287,39.566692524476224,0.17757074301743045,0.5,0.5,0.0,24.880000000000003,0.0,0.0,10.0,10.0
89,16,8640,148.46489213176312,110.21640860215057,44.18865509263459,0.1754398941012213,0.4,0.4,0.2,24.8,0.0,0.0,10.0,10.0
