generation,population,episodes_seen,best_fitness,generation_best_fitness,generation_mean_fitness,sigma,probe_yellow_win_rate,probe_blue_win_rate,probe_draw_rate,probe_mean_elapsed_s,probe_mean_robot_contacts,probe_mean_obstacle_contacts,probe_mean_yellow_alive,probe_mean_blue_alive
22,18,1656,256.3074375250871,245.5964967867418,143.10873260539182,0.393924569573818,0.4,0.5,0.1,23.64,0.0,0.0,24.9,24.8
23,18,1728,256.3074375250871,250.32259569957233,154.946906044909,0.3891974747389322,0.5,0.5,0.0,23.640000000000004,0.0,0.0,25.0,24.8
24,18,1800,256.3074375250871,216.8027110466335,101.07662343852405,0.384527105042065,0.2,0.7,0.1,23.76,0.0,0.0,24.8,25.0
25,18,1872,256.3074375250871,228.85505292943026,62.10653970512375,0.37991277978156024,0.3,0.5,0.2,23.72,0.0,0.0,25.0,25.0
26,18,1944,256.3074375250871,245.46576967150494,103.79531629078022,0.3753538264241815,0.7,0.2,0.1,23.660000000000004,0.0,0.0,25.0,24.8
27,18,2016,256.3074375250871,252.63666666666666,77.14335614130202,0.3708495805070913,0.4,0.5,0.1,23.68,0.0,0.0,24.7,24.8
28,18,2088,256.3074375250871,240.61537175452398,76.1789880929082,0.3663993855410062,0.1,0.5,0.4,23.699999999999996,0.0,0.0,24.8,25.0
29,18,2160,256.3074375250871,132.37965686274515,62.07251879715514,0.36200259291451414,0.4,0.6,0.0,23.64,0.0,0.0,24.7,25.0
30,18,2232,256.3074375250871,245.01588259524235,101.03864877228438,0.35765856179954,0.2,0.8,0.0,23.66,0.0,0.0,24.7,24.9
31,18,2304,256.3074375250871,221.68846751968505,102.14624409114248,0.3533666590579455,0.5,0.4,0.1,23.800000000000004,0.0,0.0,24.9,24.8
32,18,2376,256.3074375250871,235.76488837798215,65.39392337996536,0.34912625914925016,0.6,0.3,0.1,23.72,0.0,0.0,24.7,24.8
33,18,2448,256.3074375250871,199.4657539628777,44.91265948188012,0.3449367440394592,0.3,0.6,0.1,23.68,0.0,0.0,24.8,25.0
34,18,2520,256.3074375250871,199.7372985971248,76.36312285547248,0.34079750311098567,0.6,0.3,0.1,23.700000000000003,0.0,0.0,24.9,24.9
35,18,2592,256.3074375250871,202.7699753455101,73.79814296371188,0.3367079330736538,0.4,0.4,0.2,23.759999999999998,0.0,0.0,24.9,25.0
36,18,2664,256.3074375250871,187.77667732906838,99.29142066701338,0.33266743787676994,0.3,0.3,0.4,23.720000000000002,0.0,0.0,24.8,24.6
37,18,2736,256.3074375250871,206.83379138067886,82.85766150269667,0.3286754286222487,0.2,0.7,0.1,23.660000000000004,0.0,0.0,24.9,25.0
38,18,2808,256.3074375250871,185.75580700048616,91.6145676085015,0.3247313234787817,0.8,0.2,0.0,23.64,0.0,0.0,25.0,24.9
39,18,2880,256.3074375250871,200.02031680440768,76.39656245569141,0.32083454759703633,0.3,0.5,0.2,23.76,0.0,0.0,24.9,25.0
40,18,2952,256.3074375250871,165.5375805915587,79.67836066844582,0.3169845330258719,0.5,0.5,0.0,23.62,0.0,0.0,24.8,24.9
41,18,3024,256.3074375250871,152.1916386554622,68.25299892174142,0.3131807186295614,0.7,0.3,0.0,23.619999999999997,0.0,0.0,25.0,25.0
42,18,3096,256.3074375250871,145.55896694214877,57.76521483379842,0.3094225500060067,0.6,0.3,0.1,23.62,0.0,0.0,24.8,24.8
43,18,3168,256.3074375250871,144.4119817927171,69.72152216475536,0.3057094794059346,0.7,0.2,0.1,23.620000000000005,0.0,0.0,25.0,25.0
44,18,3240,256.3074375250871,184.27549019607844,97.18599349317766,0.30204096565306343,0.5,0.1,0.4,23.72,0.0,0.0,24.8,24.9
45,18,3312,256.3074375250871,164.13035014005604,72.96131136922206,0.29841647406522664,0.5,0.3,0.2,23.72,0.0,0.0,25.0,24.8
46,18,3384,256.3074375250871,150.81993633817163,99.44625397879867,0.2948354763764439,0.2,0.7,0.1,23.62,0.0,0.0,24.9,24.9
47,18,3456,256.3074375250871,121.59011372317526,67.67726622071285,0.29129745065992657,0.7,0.3,0.0,23.78,0.0,0.0,25.0,24.9
48,18,3528,256.3074375250871,167.50535014005607,75.46926181135333,0.28780188125200745,0.6,0.4,0.0,23.759999999999998,0.0,0.0,24.9,25.0
49,18,3600,256.3074375250871,151.1418417366947,104.80662850853979,0.2843482586769834,0.3,0.6,0.1,23.76,0.0,0.0,24.6,24.9
50,18,3672,256.3074375250871,148.17948179271713,66.89409296416869,0.2809360795728596,0.5,0.4,0.1,23.72,0.0,0.0,24.9,24.9
51,18,3744,256.3074375250871,165.86174725822534,96.57600094935711,0.2775648466179853,0.8,0.1,0.1,23.82,0.0,0.0,24.8,24.9
52,18,3816,256.3074375250871,148.71525082760382,71.51548634901626,0.27423406845856946,0.5,0.4,0.1,23.700000000000006,0.0,0.0,24.8,24.9
53,18,3888,256.3074375250871,151.9241386554622,80.11048927895746,0.2709432596370666,0.2,0.6,0.2,23.700000000000003,0.0,0.0,24.9,24.9
54,18,3960,256.3074375250871,151.16612212653658,72.08845000301416,0.2676919405214218,0.4,0.6,0.0,23.68,0.0,0.0,25.0,24.9
55,18,4032,256.3074375250871,166.2810882994464,82.4538613943776,0.26447963723516477,0.6,0.4,0.0,23.740000000000002,0.0,0.0,25.0,24.9
56,18,4104,256.3074375250871,170.6826132317334,86.98115408702164,0.2613058815883428,0.4,0.4,0.2,23.64,0.0,0.0,24.9,24.8
57,18,4176,256.3074375250871,179.70795636898828,59.96030231395351,0.25817021100928267,0.3,0.7,0.0,23.7,0.0,0.0,24.9,24.8
58,18,4248,256.3074375250871,134.27591511180745,72.03806217510231,0.2550721684771713,0.5,0.2,0.3,23.7,0.0,0.0,24.7,24.8
59,18,4320,256.3074375250871,188.11594537815122,70.31533550480474,0.25201130245544523,0.5,0.4,0.1,23.800000000000004,0.0,0.0,25.0,24.8
60,18,4392,256.3074375250871,150.23017507002803,82.08793528575023,0.24898716682597988,0.3,0.5,0.2,23.759999999999998,0.0,0.0,25.0,24.9
61,18,4464,256.3074375250871,170.2549067084461,86.76400593881752,0.2459993208240681,0.3,0.7,0.0,23.640000000000004,0.0,0.0,25.0,24.9
62,18,4536,256.3074375250871,149.4738235294118,69.02257499327006,0.2430473289741793,0.3,0.5,0.2,23.78,0.0,0.0,24.7,24.8
63,18,4608,256.3074375250871,165.3259453781513,67.65057990056054,0.24013076102648914,0.4,0.4,0.2,23.8,0.0,0.0,24.9,25.0
64,18,4680,256.3074375250871,173.73574053322125,77.81943766909393,0.23724919189417126,0.3,0.6,0.1,23.660000000000004,0.0,0.0,24.7,24.9
65,18,4752,256.3074375250871,172.3862307292997,88.65978604033613,0.2344022015914412,0.6,0.4,0.0,23.660000000000004,0.0,0.0,24.9,24.8
66,18,4824,256.3074375250871,163.5662605042017,79.74355619988313,0.2315893751723439,0.5,0.5,0.0,23.68,0.0,0.0,25.0,24.9
67,18,4896,256.3074375250871,171.0316386554622,77.88277903865027,0.22881030267027577,0.8,0.2,0.0,23.740000000000002,0.0,0.0,24.8,24.8
68,18,4968,256.3074375250871,126.9905374519888,61.42521929824626,0.22606457903823246,0.6,0.3,0.1,23.72,0.0,0.0,25.0,25.0
69,18,5040,256.3074375250871,166.27991895118703,85.353944797033,0.22335180408977368,0.4,0.4,0.2,23.780000000000005,0.0,0.0,25.0,25.0
70,18,5112,256.3074375250871,146.7171568627451,87.78874575018827,0.2206715824406964,0.4,0.6,0.0,23.66,0.0,0.0,24.8,24.8
71,18,5184,256.3074375250871,161.6288235294118,72.21848965807868,0.21802352345140805,0.3,0.6,0.1,23.700000000000003,0.0,0.0,24.8,24.8
72,18,5256,256.3074375250871,145.13900792575538,59.99981623853627,0.21540724116999116,0.4,0.6,0.0,23.660000000000004,0.0,0.0,24.9,25.0
73,18,5328,256.3074375250871,174.05698179271707,78.08942529019336,0.21282235427595125,0.4,0.6,0.0,23.68,0.0,0.0,24.9,24.9
74,18,5400,256.3074375250871,173.3973319327731,89.84344187593169,0.21026848602463982,0.5,0.5,0.0,23.76,0.0,0.0,24.7,25.0
75,18,5472,256.3074375250871,149.72350840336134,70.19739460821026,0.20774526419234415,0.4,0.4,0.2,23.720000000000002,0.0,0.0,24.8,24.8
76,18,5544,256.3074375250871,168.27997198879552,70.72768683365656,0.20525232102203603,0.5,0.2,0.3,23.740000000000002,0.0,0.0,24.9,24.9
77,18,5616,256.3074375250871,179.72914033381952,99.21322441247104,0.2027892931697716,0.3,0.7,0.0,23.660000000000004,0.0,0.0,24.9,24.8
78,18,5688,256.3074375250871,150.49014705882357,85.89587676186734,0.20035582165173432,0.4,0.6,0.0,23.72,0.0,0.0,24.8,24.9
79,18,5760,256.3074375250871,171.9924719887955,104.70499254245908,0.1979515517919135,0.3,0.7,0.0,23.78,0.0,0.0,24.7,24.9
80,18,5832,256.3074375250871,147.5150601941249,83.47901889722783,0.19557613317041056,0.2,0.6,0.2,23.660000000000004,0.0,0.0,24.9,24.9
81,18,5904,256.3074375250871,168.67413865546217,80.11978068332499,0.19322921957236563,0.5,0.4,0.1,23.64,0.0,0.0,25.0,25.0
82,18,5976,256.3074375250871,164.0237570621469,82.75922972190156,0.19091046893749725,0.4,0.4,0.2,23.700000000000003,0.0,0.0,24.8,24.7
83,18,6048,256.3074375250871,146.04209320091672,73.00888878187295,0.18861954331024727,0.3,0.5,0.2,23.68,0.0,0.0,24.7,25.0
84,18,6120,256.3074375250871,171.65924725822532,79.15005918569616,0.1863561087905243,0.4,0.6,0.0,23.740000000000002,0.0,0.0,24.9,25.0
85,18,6192,256.3074375250871,148.53993801652896,95.30408623224494,0.18411983548503802,0.7,0.3,0.0,23.660000000000004,0.0,0.0,24.9,24.8
86,18,6264,256.3074375250871,127.96160300483834,65.07934595295718,0.18191039745921755,0.6,0.3,0.1,23.700000000000003,0.0,0.0,25.0,24.9
87,18,6336,256.3074375250871,151.4730987988416,97.52777217465362,0.17972747268970693,0.5,0.3,0.2,23.780000000000005,0.0,0.0,24.9,25.0
88,18,6408,256.3074375250871,185.66132520776907,83.67459848263366,0.17757074301743045,0.4,0.6,0.0,23.720000000000006,0.0,0.0,24.9,25.0
